Title	Photographer	Date	Physical Description	Notes	Type	Subjects	Coverage	Series	Sub-series	Digital Collection	Repository	Repository Collection Guide	Call Number/ Shelving Location	Cite as	Restrictions	Contact and Ordering Information	Digital Format	Digital Reproduction Information	Item Number	Item URL	Collection URL	Cataloged Date / Cataloger Initials	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Second New Orleans District, Corps of Engineers, U.S. Army, asphalt mattress sinking operations immediately above Westwego, La., Mississippi River, 1939 December 9.	Barth, William, 1898-1982, photographer.	1939-12-09	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; Asphalt mattress sinking operations immediately above Westwego, La.  Government plant and hired labor.  General view of operations showing exposed mattress on river bank and land crew completing work. &lt;br&gt;&lt;br&gt;"No.3281."	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 970-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 5	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b5045	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/101	101	102.jp2	/p16313coll58/image/102.jp2
Second New Orleans District, Corps of Engineers, U.S. Army, asphalt mattress sinking operations immediately above Westwego, La., Mississippi River, 1939 December 9.	Barth, William, 1898-1982, photographer.	1939-12-09	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; Asphalt mattress sinking operations immediately above Westwego, La.  Government plant and hired labor.  Sinking last mattress, season 1939. General view of plant. &lt;br&gt;&lt;br&gt;"No.3280."	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile 970-R	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 5	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b5046	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/102	102	103.jp2	/p16313coll58/image/103.jp2
New Orleans District, Corps of Engineers, U.S. Army, asphalt revetment, Mississippi River, 1940 November 29.	Barth, William, 1898-1982, photographer.	1940-11-29	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; View upstream showing revetment in place prior to upper bank paving. &lt;br&gt;&lt;br&gt;"No.3822."	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile R-863	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 5	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b5047	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/103	103	104.jp2	/p16313coll58/image/104.jp2
New Orleans District, Corps of Engineers, U.S. Army, asphalt revetment, Mississippi River, 1940 November 29.	Barth, William, 1898-1982, photographer.	1940-11-29	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; View showing asphalt revetment plant, water cooling mat prior to launching. U.S. plant and hired labor. &lt;br&gt;&lt;br&gt;"No.3823."	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile R-863	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 5	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b5048	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/104	104	105.jp2	/p16313coll58/image/105.jp2
New Orleans District, Corps of Engineers, U.S. Army, asphalt revetment, Mississippi River, 1941 November 27.	Barth, William, 1898-1982, photographer.	1941-11-27	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; Mixing plant located just above Plaquemine, La. Note drift piled against barges. U.S. plant and hired labor. &lt;br&gt;&lt;br&gt;"No.4808."	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile R-862	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 5	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b5049	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/105	105	106.jp2	/p16313coll58/image/106.jp2
New Orleans District, Corps of Engineers, U.S. Army, asphalt revetment, Mississippi River, 1941 November 27.	Barth, William, 1898-1982, photographer.	1941-11-27	Photograph : black and white.	Caption title. &lt;br&gt;&lt;br&gt; Sinking plant near Plaquemine, La. &lt;br&gt;&lt;br&gt;"No.4809."	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.	Mile R-862	I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 5	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b5050	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/106	106	107.jp2	/p16313coll58/image/107.jp2
Marengo Bend.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	Caption title. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8001	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/107	107	108.jp2	/p16313coll58/image/108.jp2
Deer Park.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	Caption title. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8002	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/108	108	109.jp2	/p16313coll58/image/109.jp2
Deer Park Revetment.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	Caption title. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8003	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/109	109	110.jp2	/p16313coll58/image/110.jp2
Damaged revetment.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8004	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/110	110	111.jp2	/p16313coll58/image/111.jp2
Closeup of damaged revetment.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8005	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/111	111	112.jp2	/p16313coll58/image/112.jp2
Damaged revetment.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8006	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/112	112	113.jp2	/p16313coll58/image/113.jp2
Closeup of damaged revetment.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8008	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/113	113	114.jp2	/p16313coll58/image/114.jp2
Levee workers.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8013	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/114	114	115.jp2	/p16313coll58/image/115.jp2
Levee workers.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8011	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/115	115	116.jp2	/p16313coll58/image/116.jp2
Levee workers.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8012	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/116	116	117.jp2	/p16313coll58/image/117.jp2
Closeup of revetment.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8009	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/117	117	118.jp2	/p16313coll58/image/118.jp2
Damaged revetment.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption. Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8010	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/118	118	119.jp2	/p16313coll58/image/119.jp2
Damaged revetment.	Barth, William, 1898-1982, photographer.	1928? - 1945?	Photograph : black and white.	No caption.  Undated.	Still Image	Levees--Mississippi River--Photographs.; Revetment--Mississippi River--Photographs.		I. Engineering and Levee Revetment documents, ca. 1925-1959	I. Photographs of levee work, ca. 1928-1945	William Barth Photographs of Mississippi River and Atchafalaya River operations	Louisiana State University Libraries, Special Collections (http://www.lib.lsu.edu/special)	http://www.lib.lsu.edu/special/findaid/4421.pdf	E: 109-111 box 8	William Barth Papers, Mss. 4421, Louisiana and Lower Mississippi Valley Collections, LSU Libraries.	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering  reprints of this image here: http://www.lib.lsu.edu/special/services/duplication.html.   Mention the “Item number” or “Item URL” in your request.   (use for graphic  materials, manuscripts, and printed items)	JPEG2000	Digitized with an Epson Expression 11000XL.	EP4421b8007	See 'reference url' on the navigation bar.	http://www.louisianadigitallibrary.org/cdm/landingpage/collection/p16313coll58	2014-05-30 / mcm		2014-07-03	2014-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p16313coll58/id/119	119	120.jp2	/p16313coll58/image/120.jp2
